Date,RR.L,IAG.L,TYT.L,SCE.L,INVP.L,HSBC.L,DGE.L,NICL.L,PNN.L,BWRA.L,AVCT.L,AZN.L,ULVR.L,PZC.L,ELCO.L,ZOO,MBT.L,VOD.L,AIG.L,WTB.L
27/07/2007,174.33,70.20,"1,452.00",17.01,463.14,767.30,"1,001.00",273.50,892.50,138.00,575.00,"2,562.00","1,564.00",152.75,101.50,35.00,175.00,157.65,390.25,"1,409.82"
30/07/2007,173.47,69.69,"1,453.00",17.01,466.26,777.76,994.00,273.50,910.50,138.75,575.00,"2,542.00","1,544.00",152.25,101.00,34.50,173.50,154.41,382.75,"1,404.67"
31/07/2007,175.02,70.91,"1,441.00",16.53,481.81,796.49,"1,012.00",273.50,924.75,138.75,600.00,"2,559.00","1,550.00",157.00,101.75,34.50,175.25,156.40,397.75,"1,439.03"
01/08/2007,173.99,70.50,"1,422.00",17.98,474.42,784.73,997.50,271.50,926.25,138.75,562.50,"2,530.00","1,504.00",157.50,103.50,34.00,176.50,156.81,386.25,"1,420.13"
02/08/2007,176.05,71.92,"1,414.00",17.98,470.92,791.70,"1,002.00",271.50,946.50,138.75,555.00,"2,545.00","1,568.00",163.25,103.50,30.50,176.50,163.28,403.75,"1,364.29"
03/08/2007,173.30,71.31,"1,423.85",17.98,465.48,784.29,"1,005.00",271.50,922.50,139.25,562.50,"2,509.00","1,551.00",165.75,105.25,29.50,175.75,162.65,402.75,"1,318.75"
06/08/2007,171.93,70.50,"1,436.00",20.90,454.59,782.55,"1,001.00",271.50,901.50,139.25,562.50,"2,522.00","1,537.00",167.25,104.25,26.50,175.75,161.30,400.00,"1,308.44"
07/08/2007,172.96,69.69,"1,451.00",21.39,456.92,793.88,"1,019.00",268.50,919.50,139.25,540.00,"2,524.00","1,549.00",171.50,104.25,26.50,173.00,166.20,416.75,"1,319.61"
08/08/2007,172.10,69.69,"1,463.00",21.87,477.53,799.11,"1,035.00",266.50,927.00,139.25,550.00,"2,517.00","1,553.00",172.25,106.50,27.00,175.00,169.74,418.00,"1,346.25"
09/08/2007,171.41,69.69,"1,454.00",21.87,441.37,788.65,"1,043.00",266.50,917.25,139.25,532.50,"2,430.00","1,500.00",177.00,106.50,27.00,174.00,167.13,402.50,"1,335.08"
10/08/2007,169.35,67.47,"1,390.00",21.87,406.76,766.86,"1,018.00",262.50,887.25,139.50,475.00,"2,350.00","1,467.00",170.75,106.00,26.50,173.50,158.17,377.75,"1,273.22"
13/08/2007,173.30,69.09,"1,416.00",20.41,447.98,784.29,"1,025.00",262.50,884.25,139.50,500.00,"2,370.00","1,509.00",176.25,106.00,27.00,173.75,165.05,401.00,"1,323.05"
14/08/2007,172.96,72.02,"1,413.00",20.41,429.31,779.94,"1,015.00",262.50,881.25,139.50,505.00,"2,359.00","1,485.00",175.50,107.00,27.00,173.50,164.84,403.00,"1,310.16"
15/08/2007,170.81,73.33,"1,369.00",18.96,416.09,769.91,"1,028.00",262.50,852.75,139.50,475.00,"2,330.00","1,511.00",171.00,107.50,27.00,176.00,164.32,402.25,"1,321.33"
16/08/2007,161.98,67.57,"1,290.90",18.96,385.57,750.74,993.00,261.00,821.25,139.50,512.50,"2,278.00","1,479.00",173.25,102.50,26.50,173.25,155.98,381.25,"1,243.15"
17/08/2007,164.12,68.88,"1,288.00",17.98,397.81,786.04,995.50,260.50,838.50,139.50,502.00,"2,336.00","1,523.00",168.25,103.00,26.50,171.75,160.98,394.25,"1,247.45"
20/08/2007,165.66,68.17,"1,295.70",17.98,401.31,779.06,"1,000.00",259.50,840.00,139.50,501.30,"2,354.00","1,519.00",168.50,103.00,26.50,167.00,161.92,395.50,"1,267.21"
21/08/2007,165.84,67.77,"1,316.00",17.98,402.48,780.81,997.00,257.50,847.50,139.50,512.50,"2,378.00","1,507.00",169.50,104.00,26.50,167.00,163.07,401.50,"1,273.22"
22/08/2007,172.61,69.19,"1,322.00",17.74,409.48,790.39,"1,009.00",253.00,854.25,139.50,512.50,"2,404.00","1,541.00",168.50,104.00,26.50,163.50,162.65,418.00,"1,331.64"
23/08/2007,169.95,68.48,"1,339.00",17.74,418.42,782.11,"1,020.00",253.25,841.50,139.50,502.00,"2,412.00","1,532.00",163.00,103.50,26.50,171.75,163.07,419.50,"1,348.82"
24/08/2007,170.38,68.68,"1,333.00",19.44,409.48,782.55,"1,030.00",253.25,848.25,139.50,501.30,"2,433.00","1,531.00",164.00,103.50,26.50,170.00,163.80,409.25,"1,353.12"
28/08/2007,169.10,70.50,"1,327.90",19.44,402.09,767.74,"1,018.00",253.25,835.50,139.50,512.50,"2,387.00","1,514.00",165.50,103.50,26.50,171.00,161.61,412.75,"1,338.51"
29/08/2007,170.47,69.49,"1,303.00",19.44,409.48,769.04,"1,018.00",253.25,862.50,139.50,512.50,"2,391.00","1,524.00",163.25,103.00,26.50,172.75,163.80,415.50,"1,384.91"
30/08/2007,172.10,70.10,"1,304.00",19.44,416.09,772.09,"1,042.00",253.50,870.00,139.50,512.50,"2,417.00","1,538.00",169.25,103.00,26.50,181.25,164.94,423.25,"1,392.64"
31/08/2007,175.36,77.09,"1,352.00",19.44,420.37,781.68,"1,059.00",253.50,902.25,135.25,500.00,"2,445.00","1,563.00",168.75,103.50,26.50,181.00,166.61,424.25,"1,411.54"
03/09/2007,176.05,76.18,"1,354.60",19.44,427.37,781.68,"1,047.00",253.50,894.75,135.25,555.00,"2,432.00","1,561.00",168.00,103.50,26.50,182.50,167.55,431.25,"1,420.99"
04/09/2007,175.02,76.89,"1,345.60",19.44,435.53,782.55,"1,059.00",252.75,906.75,135.25,512.50,"2,466.00","1,572.00",169.25,101.50,26.50,189.50,168.70,436.50,"1,421.85"
05/09/2007,170.73,78.51,"1,328.60",19.44,427.37,768.17,"1,051.00",252.75,890.25,135.25,515.00,"2,424.00","1,562.00",165.25,101.50,29.00,188.25,165.47,422.25,"1,396.93"
06/09/2007,172.10,77.80,"1,322.00",18.96,431.26,772.96,"1,060.00",252.75,892.50,135.25,515.00,"2,425.00","1,557.00",167.00,101.00,32.00,185.00,166.20,418.00,"1,399.51"
07/09/2007,166.18,75.77,"1,293.60",18.96,410.65,760.76,"1,054.00",252.75,873.00,135.25,550.00,"2,373.00","1,558.00",163.75,100.00,32.00,185.00,166.09,395.25,"1,371.16"
10/09/2007,165.75,74.66,"1,287.60",18.47,403.26,758.15,"1,037.00",252.75,887.25,135.25,500.00,"2,345.00","1,542.00",164.25,100.00,29.00,177.50,164.53,391.75,"1,366.86"
11/09/2007,169.52,75.67,"1,284.00",18.47,412.98,768.61,"1,059.00",252.25,907.50,135.25,500.00,"2,393.00","1,577.00",166.00,100.00,29.50,176.00,169.95,400.00,"1,393.50"
12/09/2007,170.90,77.09,"1,289.00",18.47,416.09,766.86,"1,050.00",251.75,903.00,133.50,550.00,"2,400.00","1,589.00",161.00,100.00,29.50,180.00,173.18,395.75,"1,392.64"
13/09/2007,171.76,76.89,"1,283.00",18.47,419.98,772.53,"1,058.00",250.50,909.00,133.50,600.00,"2,388.00","1,611.00",162.75,100.00,29.50,179.00,176.94,393.00,"1,408.96"
14/09/2007,172.10,75.06,"1,302.40",18.47,401.70,773.84,"1,046.00",240.50,900.00,133.50,600.00,"2,375.00","1,608.00",165.00,100.00,28.50,178.00,176.31,382.25,"1,378.03"
17/09/2007,171.41,74.05,"1,300.00",18.47,373.32,768.61,"1,050.00",227.50,895.50,133.50,645.00,"2,362.00","1,592.00",167.50,98.00,28.50,176.00,173.60,369.50,"1,323.05"
18/09/2007,177.07,72.94,"1,281.60",18.47,387.32,781.24,"1,070.00",227.50,912.75,133.50,645.00,"2,360.00","1,604.00",161.50,95.50,28.00,178.50,173.49,376.00,"1,356.56"
19/09/2007,176.22,75.06,"1,341.60",18.47,411.42,796.49,"1,072.00",226.00,927.75,133.50,645.00,"2,418.00","1,636.00",166.00,96.00,28.00,178.00,175.58,383.25,"1,385.77"
20/09/2007,173.30,75.16,"1,335.60",18.47,402.48,792.14,"1,068.00",224.00,921.00,133.50,595.00,"2,416.00","1,610.00",162.00,96.00,28.00,177.00,178.29,368.75,"1,384.05"
21/09/2007,176.39,74.66,"1,312.00",18.47,402.09,793.44,"1,073.00",224.00,921.75,133.50,587.50,"2,427.00","1,618.00",170.50,98.00,28.00,176.00,179.85,374.25,"1,395.22"
24/09/2007,178.10,77.19,"1,321.00",17.98,374.29,789.96,"1,070.00",224.00,906.75,133.50,560.00,"2,437.00","1,594.00",167.25,99.75,28.00,181.75,180.38,380.00,"1,402.95"
25/09/2007,176.73,76.18,"1,322.60",17.98,382.65,792.14,"1,080.00",223.50,894.00,133.50,500.00,"2,430.00","1,584.00",165.50,99.75,28.00,183.50,180.69,367.00,"1,365.15"
26/09/2007,178.79,75.47,"1,323.00",17.98,390.81,796.49,"1,086.00",223.50,900.00,133.50,500.00,"2,417.00","1,590.00",170.75,100.50,28.00,181.00,183.30,369.00,"1,378.03"
27/09/2007,179.82,73.75,"1,339.00",17.98,399.76,795.62,"1,081.00",222.00,900.00,133.50,500.00,"2,420.00","1,592.00",170.75,100.50,28.00,185.00,186.21,384.25,"1,402.09"
28/09/2007,179.31,78.71,"1,354.60",17.98,398.20,788.21,"1,074.00",222.00,910.50,133.50,520.00,"2,449.00","1,545.00",168.00,100.50,28.50,180.00,184.02,383.25,"1,393.50"
01/10/2007,179.82,80.23,"1,360.00",17.98,387.51,789.09,"1,089.00",221.50,897.00,133.50,450.00,"2,475.00","1,565.00",170.00,100.50,28.50,181.25,186.32,395.00,"1,412.40"
02/10/2007,181.02,78.10,"1,374.00",17.98,402.09,794.31,"1,091.00",221.00,909.75,133.50,475.00,"2,510.00","1,539.00",173.25,106.00,28.50,178.00,182.98,409.00,"1,418.41"
03/10/2007,184.11,80.23,"1,373.00",17.98,413.76,815.23,"1,093.00",222.00,918.00,133.50,487.50,"2,525.00","1,537.00",173.25,110.00,28.50,179.00,178.39,424.75,"1,441.61"
04/10/2007,184.45,80.13,"1,364.60",17.98,419.20,830.04,"1,112.00",227.50,923.25,133.50,500.00,"2,570.00","1,535.00",176.25,109.50,28.50,175.50,176.31,423.50,"1,456.21"
05/10/2007,187.03,80.03,"1,367.40",17.98,419.59,837.89,"1,109.00",235.00,941.25,133.50,500.00,"2,574.00","1,558.00",174.50,111.00,28.50,175.25,177.14,420.50,"1,462.23"
08/10/2007,184.80,78.20,"1,379.00",17.98,419.59,822.64,"1,094.00",248.50,930.75,133.50,500.00,"2,568.00","1,548.00",172.00,112.00,28.50,175.00,175.16,416.75,"1,451.06"
09/10/2007,187.88,78.51,"1,351.60",17.98,412.98,826.12,"1,096.00",241.00,951.75,133.50,462.00,"2,567.00","1,563.00",174.75,112.00,28.50,172.00,178.29,419.75,"1,489.72"
10/10/2007,187.37,77.19,"1,333.00",17.98,416.87,822.64,"1,089.00",247.00,952.50,133.50,500.00,"2,561.00","1,584.00",177.00,112.00,28.50,170.75,178.29,439.00,"1,500.03"
11/10/2007,193.20,77.80,"1,339.00",17.98,420.37,837.89,"1,108.00",246.00,975.75,133.50,500.00,"2,589.00","1,622.00",182.25,112.00,28.50,173.00,187.15,434.50,"1,516.35"
12/10/2007,193.38,76.58,"1,311.00",17.98,418.42,830.48,"1,105.00",246.00,969.75,133.50,500.00,"2,580.00","1,609.00",182.50,111.00,28.50,173.00,186.94,424.00,"1,524.08"
15/10/2007,186.85,78.10,"1,292.00",17.98,405.59,831.35,"1,099.00",245.00,949.50,133.50,500.00,"2,558.00","1,580.00",183.00,111.00,28.50,174.50,183.82,419.50,"1,481.99"
16/10/2007,188.74,78.81,"1,278.00",17.98,394.31,827.43,"1,099.00",245.00,938.25,133.50,500.00,"2,539.00","1,578.00",182.00,110.50,28.50,176.75,181.00,413.75,"1,467.38"
17/10/2007,193.89,79.62,"1,256.00",17.98,403.26,840.07,"1,119.00",245.00,954.00,133.50,500.00,"2,558.00","1,608.00",187.75,109.00,28.50,175.25,182.98,423.75,"1,510.34"
18/10/2007,187.03,78.20,"1,264.60",17.98,392.76,821.77,"1,122.00",245.00,944.25,133.50,500.00,"2,554.00","1,621.00",186.50,109.00,28.50,174.00,182.46,430.00,"1,486.28"
19/10/2007,183.77,77.60,"1,250.00",17.98,391.98,804.77,"1,107.00",245.00,909.75,133.50,500.00,"2,461.00","1,617.00",186.00,109.00,28.50,176.50,182.46,420.50,"1,490.58"
22/10/2007,180.16,78.00,"1,219.60",17.98,394.31,804.34,"1,100.00",240.50,907.50,133.50,500.00,"2,437.00","1,612.00",184.00,107.00,28.50,166.25,187.36,414.25,"1,467.38"
23/10/2007,182.91,77.80,"1,236.60",17.98,404.04,800.41,"1,100.00",239.50,915.00,133.50,500.00,"2,458.00","1,620.00",185.50,107.00,27.50,166.25,185.17,417.50,"1,479.41"
24/10/2007,187.37,77.19,"1,209.00",17.98,405.98,792.14,"1,102.00",235.50,913.50,133.50,500.00,"2,409.00","1,616.00",184.75,107.00,27.50,166.00,185.80,423.50,"1,457.93"
25/10/2007,187.37,74.96,"1,192.00",17.98,425.04,791.70,"1,100.00",234.50,940.50,133.50,500.00,"2,400.00","1,639.00",188.25,107.00,27.50,160.50,197.79,433.50,"1,483.71"
26/10/2007,186.00,75.77,"1,248.00",17.98,436.31,803.90,"1,101.00",234.50,945.00,133.50,500.00,"2,375.00","1,645.00",192.25,107.50,27.50,160.00,201.85,443.50,"1,486.28"
29/10/2007,187.37,77.39,"1,285.00",17.50,436.70,817.41,"1,098.00",234.50,954.75,133.50,500.00,"2,359.00","1,666.00",202.25,107.00,27.50,159.50,202.27,437.75,"1,512.06"
30/10/2007,184.97,77.39,"1,281.60",17.50,437.48,820.02,"1,097.00",234.50,945.75,133.75,500.00,"2,356.00","1,652.00",197.00,110.50,27.50,160.00,197.89,434.50,"1,498.31"
31/10/2007,184.62,77.29,"1,321.60",17.50,451.87,828.74,"1,100.00",247.00,940.50,134.00,500.00,"2,373.00","1,625.00",194.75,110.50,27.50,157.00,197.06,445.25,"1,521.51"
01/11/2007,181.71,78.61,"1,320.60",17.50,443.31,806.08,"1,089.00",254.00,922.50,134.00,500.00,"2,330.00","1,696.00",199.25,108.50,27.50,163.00,191.43,430.00,"1,480.27"
02/11/2007,183.08,77.49,"1,287.80",17.50,428.15,789.52,"1,092.00",258.00,927.00,134.00,500.00,"2,295.00","1,730.00",193.75,108.00,27.50,160.00,191.84,418.25,"1,461.37"
05/11/2007,178.96,77.49,"1,276.00",17.01,427.76,777.32,"1,096.00",260.50,919.50,134.00,500.00,"2,282.00","1,739.00",195.00,107.50,27.50,159.00,196.22,405.00,"1,436.45"
06/11/2007,177.25,77.70,"1,278.00",17.01,423.87,774.71,"1,107.00",269.50,900.00,134.00,525.00,"2,259.00","1,722.00",196.50,108.00,27.50,160.00,194.45,389.00,"1,426.14"
07/11/2007,181.02,78.00,"1,303.00",17.01,412.59,762.51,"1,095.00",272.00,892.50,134.00,462.00,"2,236.00","1,685.00",196.75,108.00,27.50,156.25,190.49,369.50,"1,399.51"
08/11/2007,181.88,75.67,"1,231.60",17.01,413.76,742.46,"1,084.00",268.50,885.75,134.00,500.00,"2,180.00","1,688.00",188.75,107.00,27.50,155.25,188.93,367.25,"1,403.81"
09/11/2007,181.88,71.31,"1,199.60",17.01,404.04,732.44,"1,070.00",273.00,887.25,134.00,453.00,"2,146.00","1,675.00",193.50,105.50,27.50,157.00,186.94,355.75,"1,381.47"
12/11/2007,187.03,72.13,"1,188.00",17.01,418.42,739.85,"1,076.00",277.50,894.00,134.00,500.00,"2,155.00","1,697.00",196.75,105.50,27.50,155.25,189.76,365.25,"1,381.47"
13/11/2007,185.48,71.31,"1,208.80",17.01,423.48,734.19,"1,086.00",277.50,884.25,134.00,474.50,"2,192.00","1,741.00",199.25,106.50,27.50,154.00,204.04,377.25,"1,374.60"
14/11/2007,189.09,73.44,"1,250.60",17.01,425.04,754.66,"1,088.00",277.50,888.00,134.00,475.00,"2,231.00","1,768.00",199.00,106.50,27.00,155.50,199.98,368.75,"1,378.89"
15/11/2007,185.65,73.54,"1,238.00",17.01,415.70,749.00,"1,091.00",277.50,886.50,134.00,473.00,"2,205.00","1,772.00",199.00,110.00,27.00,150.00,201.12,359.25,"1,317.89"
16/11/2007,181.36,73.24,"1,222.60",17.01,411.04,735.49,"1,083.00",263.00,908.25,134.00,475.00,"2,193.00","1,783.00",196.75,110.00,27.00,149.00,199.46,345.50,"1,301.57"
19/11/2007,172.96,70.50,"1,212.00",17.01,382.26,719.81,"1,059.00",248.50,904.50,134.00,450.00,"2,153.00","1,796.00",194.00,109.50,26.50,150.25,197.68,324.25,"1,255.18"
20/11/2007,178.45,71.11,"1,223.60",17.01,403.65,727.21,"1,083.00",252.50,900.00,134.00,451.50,"2,144.00","1,785.00",190.25,108.50,26.50,148.50,200.71,334.75,"1,257.76"
21/11/2007,172.10,68.78,"1,175.40",17.01,379.15,703.69,"1,067.00",252.50,897.00,134.00,475.00,"2,093.00","1,759.00",199.00,107.50,26.50,137.50,191.22,322.75,"1,210.50"
22/11/2007,175.70,70.71,"1,159.00",17.01,395.09,711.96,"1,082.00",252.00,948.00,134.00,473.00,"2,231.00","1,783.00",194.00,108.50,25.00,146.25,195.49,331.75,"1,205.35"
23/11/2007,177.59,69.49,"1,166.00",17.01,402.87,720.68,"1,085.00",257.00,993.75,134.00,500.00,"2,275.00","1,767.00",197.00,106.50,25.00,149.50,195.08,345.75,"1,229.41"
26/11/2007,177.42,67.26,"1,200.00",17.01,379.34,707.17,"1,076.00",256.50,972.75,134.00,450.00,"2,232.00","1,757.00",196.50,103.00,25.00,148.00,191.22,329.75,"1,213.08"
27/11/2007,171.93,74.25,"1,214.40",17.01,376.43,699.76,"1,069.00",249.50,966.00,134.00,475.00,"2,243.00","1,758.00",197.25,102.00,25.00,149.75,188.51,317.75,"1,197.62"
28/11/2007,178.28,71.72,"1,207.20",15.55,398.20,713.71,"1,105.00",248.00,"1,000.50",134.00,450.00,"2,271.00","1,778.00",201.00,105.00,25.00,156.00,192.47,342.50,"1,250.02"
29/11/2007,178.10,69.69,"1,237.60",15.55,400.15,709.35,"1,116.00",242.50,"1,006.50",134.00,450.00,"2,277.00","1,773.00",203.50,105.00,25.00,172.00,190.18,336.00,"1,256.90"
30/11/2007,181.36,72.53,"1,251.80",15.55,404.81,723.29,"1,093.00",242.50,"1,012.50",134.00,450.00,"2,310.00","1,784.00",217.00,105.00,25.00,184.25,189.97,341.25,"1,238.00"
03/12/2007,179.48,72.13,"1,234.60",15.55,386.54,715.89,"1,079.00",242.50,991.50,134.00,450.00,"2,292.00","1,753.00",202.00,109.00,25.00,188.75,189.55,343.75,"1,202.77"
04/12/2007,175.36,71.72,"1,223.80",16.04,379.93,702.38,"1,063.00",239.00,985.50,134.00,450.00,"2,262.00","1,770.00",207.00,105.50,25.00,176.00,188.82,322.50,"1,164.97"
05/12/2007,176.90,70.61,"1,230.60",17.01,395.09,723.29,"1,082.00",234.00,"1,005.75",134.00,450.00,"2,301.00","1,815.00",212.00,105.50,25.00,175.00,195.18,328.25,"1,213.08"
06/12/2007,177.25,69.29,"1,246.60",17.01,389.26,735.49,"1,071.00",234.00,996.75,134.00,410.00,"2,290.00","1,801.00",211.00,105.50,23.50,176.50,193.93,324.50,"1,194.18"
07/12/2007,181.88,70.71,"1,267.60",17.01,403.65,748.13,"1,064.00",232.50,995.25,134.00,450.00,"2,299.00","1,804.00",216.25,105.50,23.50,186.50,192.78,334.50,"1,215.66"
10/12/2007,182.57,71.31,"1,267.60",17.01,393.54,745.95,"1,064.00",241.50,993.75,134.00,450.00,"2,316.00","1,793.00",213.75,105.00,23.50,186.00,191.74,342.00,"1,223.39"
11/12/2007,180.33,68.78,"1,272.00",16.53,398.59,742.03,"1,065.00",240.50,984.75,134.00,450.00,"2,298.00","1,782.00",216.00,104.00,22.90,190.25,190.91,338.00,"1,231.98"
12/12/2007,181.19,68.58,"1,268.00",16.53,392.76,743.34,"1,072.00",235.00,988.50,134.00,400.00,"2,296.00","1,791.00",206.25,104.00,26.50,186.00,194.76,338.50,"1,225.11"
13/12/2007,176.90,67.57,"1,239.00",16.53,374.29,723.73,"1,050.00",241.50,965.25,134.00,380.00,"2,269.00","1,746.00",209.00,103.00,24.50,186.00,188.82,324.25,"1,199.34"
14/12/2007,177.07,66.25,"1,215.00",16.53,374.09,731.14,"1,058.00",241.50,980.25,134.00,375.00,"2,269.00","1,755.00",210.50,101.50,24.50,186.00,191.01,320.25,"1,164.11"
17/12/2007,174.16,63.72,"1,207.00",15.55,361.07,719.81,"1,057.00",238.50,976.50,134.00,400.00,"2,222.00","1,761.00",209.50,97.00,23.00,173.50,188.51,302.50,"1,147.79"
18/12/2007,174.84,59.77,"1,206.60",15.55,356.21,721.99,"1,062.00",236.00,988.50,134.00,400.00,"2,218.00","1,783.00",209.00,95.00,23.00,175.50,190.39,310.00,"1,166.69"
19/12/2007,172.79,63.62,"1,194.00",15.55,353.68,726.34,"1,060.00",228.00,990.75,134.00,400.00,"2,216.00","1,774.00",211.75,95.00,22.50,175.00,189.55,307.25,"1,152.08"
20/12/2007,175.02,60.78,"1,186.00",13.61,353.48,733.75,"1,068.00",229.00,"1,000.50",134.00,400.00,"2,217.00","1,807.00",216.00,95.50,22.50,177.25,192.89,309.50,"1,150.37"
21/12/2007,182.91,63.62,"1,208.80",13.61,355.82,741.16,"1,082.00",229.00,"1,011.75",134.00,400.00,"2,210.00","1,880.00",220.75,96.00,22.00,182.00,196.75,308.75,"1,168.41"
24/12/2007,182.57,62.60,"1,208.80",13.61,364.76,745.95,"1,083.00",229.00,"1,002.75",134.00,400.00,"2,210.00","1,919.00",221.50,95.50,22.00,181.75,196.85,315.00,"1,158.10"
27/12/2007,185.14,62.81,"1,231.00",13.61,356.21,740.29,"1,083.00",229.00,"1,029.75",134.00,400.00,"2,192.00","1,909.00",220.25,95.50,22.00,182.25,197.58,309.25,"1,181.29"
28/12/2007,184.97,64.02,"1,209.00",13.61,356.79,735.93,"1,081.00",227.50,"1,016.25",134.00,400.00,"2,175.00","1,917.00",222.00,95.50,21.50,184.75,196.43,307.50,"1,180.44"
31/12/2007,187.37,64.02,"1,209.00",14.58,350.18,733.75,"1,080.00",227.50,"1,011.75",134.00,400.00,"2,164.00","1,890.00",215.00,95.50,21.50,185.25,195.81,309.75,"1,202.77"
02/01/2008,187.71,63.82,"1,178.80",14.58,358.73,727.65,"1,071.00",226.50,"1,022.25",134.00,400.00,"2,147.00","1,893.00",219.25,95.00,21.50,184.00,193.83,316.75,"1,159.82"
03/01/2008,184.28,63.51,"1,166.00",14.58,356.98,730.70,"1,079.00",234.00,"1,037.25",134.00,400.00,"2,167.00","1,905.00",223.00,95.00,21.50,185.00,194.14,310.50,"1,105.69"
04/01/2008,181.19,62.00,"1,152.60",14.58,336.96,721.11,"1,064.00",234.00,"1,022.25",134.00,400.00,"2,110.00","1,884.00",223.25,93.00,21.50,186.00,193.72,302.75,"1,056.72"
07/01/2008,175.36,63.01,"1,137.80",14.58,333.65,725.91,"1,074.00",234.00,"1,041.75",134.00,400.00,"2,170.00","1,927.00",218.00,93.00,19.50,194.00,196.12,291.75,"1,010.33"
08/01/2008,177.25,62.60,"1,144.20",14.58,347.65,723.73,"1,075.00",234.00,993.75,134.00,360.00,"2,234.00","1,915.00",220.75,93.00,19.50,199.00,199.77,283.75,"1,023.22"
09/01/2008,181.19,61.59,"1,155.40",14.58,335.79,721.55,"1,066.00",234.00,993.00,134.00,325.00,"2,301.00","1,849.00",222.00,96.00,19.50,196.25,196.12,273.25,969.95
10/01/2008,180.16,57.34,"1,126.60",15.07,329.76,709.35,"1,051.00",233.50,980.25,134.00,360.00,"2,297.00","1,819.00",218.75,99.00,19.50,200.50,196.75,268.00,929.57
11/01/2008,176.39,55.41,"1,125.80",15.07,332.87,708.48,"1,021.00",226.00,959.25,134.00,362.50,"2,318.00","1,729.00",212.50,99.00,19.50,203.00,194.24,284.50,953.63
14/01/2008,175.87,54.70,"1,122.80",15.07,340.46,706.74,"1,028.00",227.50,980.25,134.00,387.50,"2,308.00","1,732.00",212.00,98.50,19.50,200.00,190.80,288.25,987.99
15/01/2008,171.58,55.31,"1,093.00",15.07,330.15,673.19,997.50,228.00,963.75,134.00,379.00,"2,227.00","1,670.00",210.50,96.50,19.50,199.50,189.34,277.50,948.47
16/01/2008,166.52,53.08,"1,071.00",15.07,319.85,656.63,"1,018.00",224.00,973.50,134.00,375.00,"2,299.00","1,682.00",210.25,95.50,19.50,193.50,187.88,289.50,941.60
17/01/2008,164.98,53.69,"1,078.60",15.07,313.82,661.86,989.50,224.00,993.00,134.00,410.00,"2,298.00","1,697.00",206.75,95.50,19.50,197.00,187.67,293.50,984.55
18/01/2008,164.46,54.80,"1,075.80",15.07,324.90,662.73,989.50,224.00,"1,009.50",134.00,375.00,"2,345.00","1,712.00",209.50,95.00,19.50,199.00,186.11,292.50,988.85
21/01/2008,153.91,52.78,"1,052.00",15.07,310.90,620.46,943.00,222.50,986.25,134.00,412.50,"2,218.00","1,594.00",202.25,94.00,19.25,197.00,177.66,279.25,962.22
22/01/2008,159.74,53.89,"1,012.00",15.07,329.57,644.86,967.50,217.50,966.00,134.00,375.00,"2,201.00","1,637.00",195.75,91.25,19.25,196.25,180.38,296.00,"1,012.91"
23/01/2008,155.28,54.30,"1,020.00",15.07,315.96,657.93,959.00,220.00,930.75,134.00,370.00,"2,174.00","1,592.00",193.50,91.00,19.25,195.00,172.14,308.50,"1,033.53"
24/01/2008,156.31,59.16,"1,050.20",15.07,340.26,680.16,"1,012.00",220.00,924.75,134.00,400.00,"2,217.00","1,664.00",194.00,91.50,19.25,199.75,178.81,326.50,"1,072.19"
25/01/2008,161.72,60.27,"1,109.80",15.07,324.12,671.88,999.00,221.00,960.00,134.00,400.00,"2,180.00","1,655.00",195.50,93.00,19.25,199.00,182.77,317.25,"1,061.88"
28/01/2008,159.40,59.77,"1,068.00",13.12,325.48,658.81,982.50,222.50,961.50,134.00,400.00,"2,151.00","1,650.00",192.75,92.50,19.25,197.50,179.33,313.00,"1,079.92"
29/01/2008,165.41,60.37,"1,102.60",13.12,332.29,667.96,994.50,222.50,987.75,134.00,437.50,"2,180.00","1,649.00",195.50,94.00,19.25,200.50,181.21,329.00,"1,111.71"
30/01/2008,163.69,59.97,"1,102.60",13.12,331.51,657.93,988.00,223.50,988.50,134.00,462.50,"2,120.00","1,630.00",192.00,92.50,18.50,195.50,184.44,333.00,"1,141.77"
31/01/2008,161.72,59.56,"1,137.00",15.55,328.79,654.88,"1,012.00",224.50,987.00,134.00,462.50,"2,094.00","1,653.00",191.00,93.50,18.50,199.75,182.77,332.00,"1,168.41"
01/02/2008,166.87,60.78,"1,164.00",15.55,336.96,674.06,"1,032.00",224.50,996.75,134.00,474.00,"2,085.00","1,717.00",198.00,94.50,18.50,205.00,189.03,318.00,"1,158.10"
04/02/2008,168.24,60.58,"1,176.60",15.55,343.37,677.98,"1,030.00",234.50,995.25,134.00,475.00,"2,099.00","1,676.00",199.75,94.50,18.50,206.00,185.48,312.00,"1,141.77"
05/02/2008,160.26,61.49,"1,134.00",16.04,322.76,661.42,"1,017.00",244.00,982.50,134.00,475.00,"2,065.00","1,616.00",198.75,94.00,18.50,205.00,181.00,293.00,"1,088.51"
